,url,segment,word,count,bloom_stage
0,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,끝나다,1,evaluate
1,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,나다,1,unknown
2,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,나타내다,1,apply
3,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,넣다,1,apply
4,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,늘다,2,evaluate
5,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,다루다,1,apply
6,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,돌려주다,1,apply
7,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,되다,1,create
8,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,들다,1,unknown
9,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,들어가다,1,apply
10,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,배우다,1,understand
11,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,보다,2,understand
12,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,부르다,1,unknown
13,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,불다,1,unknown
14,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,서다,1,understand
15,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,알다,1,understand
16,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,오다,2,unknown
17,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,이르다,1,unknown
18,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,주다,1,evaluate
19,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,주어지다,1,understand
20,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,크다,3,evaluate
21,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,하다,10,apply
22,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,120-180,해보다,1,apply
23,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,끝나다,1,evaluate
24,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,나타내다,1,apply
25,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,늘다,1,evaluate
26,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,다루다,1,apply
27,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,되다,1,create
28,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,배우다,1,understand
29,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,불다,1,unknown
30,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,쓸다,1,unknown
31,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,오다,1,unknown
32,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,주어지다,1,understand
33,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,줍다,1,apply
34,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,크다,1,evaluate
35,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,하다,12,apply
36,http://ko.wikipedia.org/wiki/%ea%b4%84%ed%98%b8,240-300,해보다,2,apply
37,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,가다,2,unknown
38,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,끝나다,1,evaluate
39,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,나오다,2,unknown
40,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,누르다,1,apply
41,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,되다,5,create
42,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,버리다,1,unknown
43,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,쓰다,1,apply
44,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,오다,2,unknown
45,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,이다,1,unknown
46,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,자다,1,understand
47,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,줄어들다,1,unknown
48,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,틀다,1,unknown
49,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,하다,7,apply
50,http://ko.wikipedia.org/wiki/%eb%8a%90%eb%82%8c%ed%91%9c,180-240,해보다,1,apply
51,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,끝나다,1,evaluate
52,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,나다,1,unknown
53,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,나타내다,1,apply
54,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,넣다,1,apply
55,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,늘다,2,evaluate
56,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,다루다,1,apply
57,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,돌려주다,1,apply
58,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,되다,1,create
59,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,들다,1,unknown
60,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,들어가다,1,apply
61,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,배우다,1,understand
62,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,보다,2,understand
63,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,부르다,1,unknown
64,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,불다,1,unknown
65,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,서다,1,understand
66,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,알다,1,understand
67,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,오다,2,unknown
68,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,이르다,1,unknown
69,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,주다,1,evaluate
70,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,주어지다,1,understand
71,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,크다,3,evaluate
72,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,하다,10,apply
73,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,120-180,해보다,1,apply
74,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,가다,2,unknown
75,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,끝나다,1,evaluate
76,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,나오다,2,unknown
77,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,누르다,1,apply
78,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,되다,5,create
79,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,버리다,1,unknown
80,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,쓰다,1,apply
81,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,오다,2,unknown
82,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,이다,1,unknown
83,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,자다,1,understand
84,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,줄어들다,1,unknown
85,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,틀다,1,unknown
86,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,하다,7,apply
87,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,180-240,해보다,1,apply
88,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,끝나다,1,evaluate
89,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,나타내다,1,apply
90,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,늘다,1,evaluate
91,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,다루다,1,apply
92,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,되다,1,create
93,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,배우다,1,understand
94,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,불다,1,unknown
95,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,쓸다,1,unknown
96,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,오다,1,unknown
97,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,주어지다,1,understand
98,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,줍다,1,apply
99,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,크다,1,evaluate
100,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,하다,12,apply
101,http://ko.wikipedia.org/wiki/%eb%94%b0%ec%98%b4%ed%91%9c,240-300,해보다,2,apply
102,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,늘다,1,evaluate
103,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,되다,9,create
104,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,되어다,1,unknown
105,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,받다,1,evaluate
106,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,보다,2,understand
107,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,쓰이다,1,evaluate
108,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,쓴다,1,apply
109,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,읽다,1,apply
110,http://ko.wikipedia.org/wiki/%eb%aa%85%eb%a0%b9%ec%96%b4_(%ec%bb%b4%ed%93%a8%ed%8c%85),60-120,하다,10,apply
111,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,끝나다,1,evaluate
112,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,나다,1,unknown
113,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,나타내다,1,apply
114,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,넣다,1,apply
115,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,늘다,2,evaluate
116,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,다루다,1,apply
117,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,돌려주다,1,apply
118,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,되다,1,create
119,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,들다,1,unknown
120,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,들어가다,1,apply
121,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,배우다,1,understand
122,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,보다,2,understand
123,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,부르다,1,unknown
124,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,불다,1,unknown
125,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,서다,1,understand
126,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,알다,1,understand
127,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,오다,2,unknown
128,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,이르다,1,unknown
129,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,주다,1,evaluate
130,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,주어지다,1,understand
131,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,크다,3,evaluate
132,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,하다,10,apply
133,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,120-180,해보다,1,apply
134,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,가다,2,unknown
135,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,끝나다,1,evaluate
136,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,나오다,2,unknown
137,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,누르다,1,apply
138,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,되다,5,create
139,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,버리다,1,unknown
140,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,쓰다,1,apply
141,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,오다,2,unknown
142,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,이다,1,unknown
143,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,자다,1,understand
144,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,줄어들다,1,unknown
145,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,틀다,1,unknown
146,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,하다,7,apply
147,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90,180-240,해보다,1,apply
148,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,끝나다,1,evaluate
149,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,나다,1,unknown
150,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,나타내다,1,apply
151,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,넣다,1,apply
152,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,늘다,2,evaluate
153,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,다루다,1,apply
154,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,돌려주다,1,apply
155,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,되다,1,create
156,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,들다,1,unknown
157,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,들어가다,1,apply
158,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,배우다,1,understand
159,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,보다,2,understand
160,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,부르다,1,unknown
161,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,불다,1,unknown
162,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,서다,1,understand
163,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,알다,1,understand
164,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,오다,2,unknown
165,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,이르다,1,unknown
166,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,주다,1,evaluate
167,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,주어지다,1,understand
168,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,크다,3,evaluate
169,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,하다,10,apply
170,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,120-180,해보다,1,apply
171,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,가다,2,unknown
172,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,끝나다,1,evaluate
173,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,나오다,2,unknown
174,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,누르다,1,apply
175,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,되다,5,create
176,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,버리다,1,unknown
177,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,쓰다,1,apply
178,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,오다,2,unknown
179,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,이다,1,unknown
180,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,자다,1,understand
181,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,줄어들다,1,unknown
182,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,틀다,1,unknown
183,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,하다,7,apply
184,http://ko.wikipedia.org/wiki/%eb%ac%b8%ec%9e%90%ec%97%b4,180-240,해보다,1,apply
185,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,늘다,1,evaluate
186,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,되다,9,create
187,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,되어다,1,unknown
188,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,받다,1,evaluate
189,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,보다,2,understand
190,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,쓰이다,1,evaluate
191,http://ko.wikipedia.org/wiki/%ec%86%8c%ec%8a%a4_%ec%bd%94%eb%93%9c,60-120,쓴다,1,apply
